"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"30F94FBDNRE2MBO0TEUNSR0SWEPTB8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3ND9UOO81LW9DLC05YTTIYYJJXNLWR","A6IMQRGSRAXQL","Submitted","Sun Jun 25 13:13:22 PDT 2017","Sun Jun 25 13:17:03 PDT 2017","Wed Jun 28 13:17:03 PDT 2017","","","","221","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the movie Inferno?","{}","What was the Inferno movie about?","When was the Inferno movie in theaters?","Was the movie scary?","Was the movie realistic?","Who were some of the characters in the movie?","Where did the movie take place?","{}","{}","x",""
"30F94FBDNRE2MBO0TEUNSR0SWEPTB8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3NG53N1RLWDOE5VGZN6ULZ4H6118PF","APF1EAZT104LQ","Submitted","Sun Jun 25 22:00:59 PDT 2017","Sun Jun 25 22:03:15 PDT 2017","Wed Jun 28 22:03:15 PDT 2017","","","","136","100% (295/295)","100% (288/288)","100% (246/246)","0","What is the best Clint Eastwood film?","I have it. Let's watch it now.","Dirty Harry","Really?","It is his most memorable performance.","I didn't even know he was in that",". That was the movie with the quote ""Do you feel lucky?""","Oh, cool","Yeah. It's a great thriller","I will have to watch it","x",""
"30F94FBDNRE2MBO0TEUNSR0SWEPTB8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3OHYZ19UGDZKCTCUHLDTSQ5MMKFOAS","A240OTT1T85UGT","Submitted","Mon Jun 26 07:05:21 PDT 2017","Mon Jun 26 07:07:02 PDT 2017","Thu Jun 29 07:07:02 PDT 2017","","","","101","100% (22/22)","100% (22/22)","100% (22/22)","0","What is your favorite thriller movie?","Good idea!","Se7en","That move is awesome!","I know, right!?","What did you think of the end?","The head scene?","Yes!  That was my favorite part!","Mine too!","I'm going to watch it right now actually!","x",""
"30F94FBDNRE2MBO0TEUNSR0SWEPTB8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3RYC5T2D74NUWAACYWCUCGZMWTTRPE","A1XDVD860H3PX4","Submitted","Mon Jun 26 03:10:28 PDT 2017","Mon Jun 26 03:14:41 PDT 2017","Thu Jun 29 03:14:41 PDT 2017","","","","253","100% (97/97)","100% (97/97)","100% (97/97)","0","Ever seen Sin City?","One of my favorite parts that guy getting what he just deserved.","Yes! That was awesome.","Yeah, plot twist everywhere.","Yeah, good ending too.","I liked the guy Mickey Rourke played.","That was a good character.  Pretty tough too.","Bruce Willis was awesome in that movie too.","Like when he ""took away his weapon.""","Yeah, ""Both of them""","x",""
"30F94FBDNRE2MBO0TEUNSR0SWEPTB8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3WT783CTPCBOMEKJXU4YS1VBFOBCB8","A1P3Z24Y6GRNVA","Submitted","Mon Jun 26 03:06:45 PDT 2017","Mon Jun 26 04:54:37 PDT 2017","Thu Jun 29 04:54:37 PDT 2017","","","","6472","100% (9/9)","100% (4/4)","0% (0/0)","0","Did you ever watch The Gift?","Sounds like it is something I need to check out soon.","No, how was it?","It was amazing. Jason Baitman was briliant","Was it a comedy?","No, it was a thriller.","Was Jason Baitman like a comic relief character?","No, he actually was very dislikable in this film.","That is nothing like any of his other movies.","No, he is usually very likable.","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3300DTYQT3BQNI6MC37JDEQDMZ4EQS","A346UAH34GVOZX","Submitted","Sun Jun 25 12:20:35 PDT 2017","Sun Jun 25 12:28:14 PDT 2017","Wed Jun 28 12:28:14 PDT 2017","","","","459","100% (28/28)","100% (28/28)","100% (28/28)","0","What kind of thrillers do you like best?","Grace Kelly is one of the people who think Grant is guilty. The ending is a real nail biter, with Grant trying to finger the thief as the police try to shoot him!","I love Alfred Hitchcock movies. They are classic nail-biting, squirm in your seat suspense masterpieces.","Do you have a favorite Hitchcock film?","I can't get down to one favorite, because he has done so many films that I love.","Tell me about one of your favorites, then.","To Catch a Thief with Cary Grant and Gracy Kelly is a sparkling combination of suspense and romance, thriller and comedy.","Cary Grant and Hitchcock made several films together, didn't they?","All great, classic thrillers. To Catch a Thief is about an ex-jewel thief who is suspected of being behind a current rash of jewel thefts in France.","But there's romance too, right?","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","39KFRKBFIOPL8BAXXRR9VCNTPBEYO8","A14URA3LW0KAQP","Submitted","Mon Jun 26 05:21:57 PDT 2017","Mon Jun 26 05:26:48 PDT 2017","Thu Jun 29 05:26:48 PDT 2017","","","","291","100% (23/23)","100% (23/23)","100% (19/19)","0","Have you seen any Hitchcock thriller movies?","Yes I love how they have it set up where he is stuck in his chair because he broke his leg.","You mean like Rear Window.","Yes that is the one I was thinking of.","Yes I love them I think I've seen a few.","Oh what other ones have you seen?","Psycho of course.","Oh yes that one has such a classic shower scene.","It still freaks me out to take a shower alone after seeing that.","Yes same here and Rear Window always makes me suspecisions of my neighbors","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3DEL4X4EL7F82KOPYIE5EPEM1FRXYK","AMYYL67LDKPDA","Submitted","Mon Jun 26 08:08:43 PDT 2017","Mon Jun 26 08:11:39 PDT 2017","Thu Jun 29 08:11:39 PDT 2017","","","","176","100% (217/217)","100% (217/217)","100% (197/197)","0","What did you think about that new M. Night Shymalan movie?","Doubtful.  That ship sailed long ago.","Which one are you referring to?","I think it's called Split.","That was awful.","Really?  I thought it was kind of creative.","I'm so sick of him trying to do twist endings.  It's comedic really.","This one wasn't really a twist, it was just surprising that it was actually true.","Nah, sorry, it was garbage.  Just my opinion.","Do you think they'll make another Unbreakable with the reveal at the end?","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3EA3QWIZ4JPFV300PQR53YZSY03TIP","A1HWI4N1RJGKYY","Submitted","Mon Jun 26 07:27:54 PDT 2017","Mon Jun 26 07:29:01 PDT 2017","Thu Jun 29 07:29:01 PDT 2017","","","","67","100% (308/308)","100% (205/205)","100% (173/173)","0","Hi.","I did.","Hello.","Do you enjoy thrillers?","How would you define a thriller?","A movie that keeps you on the edge.  Maybe it has some action in it.","Like the mission impossible films?","I would say that is a thriller sure.","Okay cool.","Did you like those films?","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3FFJ6VRIL2IEFU39RO3VJNXN1PB0IP","A28HB7240OFGEW","Submitted","Mon Jun 26 08:26:59 PDT 2017","Mon Jun 26 08:29:37 PDT 2017","Thu Jun 29 08:29:37 PDT 2017","","","","158","100% (28/28)","100% (28/28)","100% (28/28)","0","Have you ever seen The Grey.","It's implied though.","Yea, the one with Liam Neeson right?","Yea, when he gets hunted by those wolves.","That movie was so good.","Yea but it was really scary.","Definitely. That would suck if that happened to you.","Yea, but I guess it's not as bad if you've got the skills like Liam Neeson had.","Well, it's still pretty bad, he died at the end.","You don't know that for sure.","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3K9FOBBF2IDJQR3MDX26MFLSQM4NLP","AR1DW7M787JN5","Submitted","Mon Jun 26 04:03:06 PDT 2017","Mon Jun 26 04:11:45 PDT 2017","Thu Jun 29 04:11:45 PDT 2017","","","","519","100% (34/34)","100% (31/31)","100% (28/28)","0","""Would you F@#$ me? I'd F@#$ me.""","I liked him better in Fracture, somehow he was scarier than when he was eating people.","There is something wrong with you.","It's a quote from my favorite movie.","You're favorite movie is Silence of the Lambs?","Yeah, what's wrong with that? It's an amazing thriller.","It's just a disturbing thing to find out about your best friend.","Why do you think I'll eat your liver with some fava beans and a nice Chianti?","Well now I do. Though I will admit that Anthony Hopkins was incredible in that movie.","He's great in all his movies, but he is outstanding as a serial killer.","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3NC5L260MPGF8KT2S1ZL6RGDJ0IFOM","A1E75Y8Z6Z9UL","Submitted","Sun Jun 25 22:40:07 PDT 2017","Sun Jun 25 22:42:39 PDT 2017","Wed Jun 28 22:42:39 PDT 2017","","","","152","100% (1/1)","100% (1/1)","100% (1/1)","0","Are you interested in going to the movies this weekend?","Some horror movies just keep making them, even when they shouldn't. Just like Final Destination.","Yeah! I heard there's a good one called Annabelle.","What's that about?","I think it's about a doll that comes to life and haunts some people.","I'm not really interested in movies about dolls.","Okay. Would you prefer to see Hostel?","Yeah, I would go watch that one. Which one?","I didn't know there was more than one.","Unfortunately. They should have stopped at the first movie.","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3R3YRB5GRGXFPYWRD7P2RWXB47UAUK","A1SVJRX4L97NMC","Submitted","Mon Jun 26 12:22:50 PDT 2017","Mon Jun 26 12:26:29 PDT 2017","Thu Jun 29 12:26:29 PDT 2017","","","","219","100% (3/3)","100% (3/3)","100% (3/3)","0","Hi! What kind of movies do you like?","I think so too!","I guess I like thriller movies best.","Hey, me too! What's your favorite?","I really like The Sixth Sense.","You mean the one with the kid who could see dead people? With Bruce Willis?","Yes, I love Bruce Willis in that movie. And it gets better every time I watch it.","M. Night Shamalan is a great director. You can watch that movie over and over and see how careful a director he is.","The Sixth Sense is his best, though. I didn't like Signs as much.","No, me neither; it's a little cheesy. Joaquin Phoenix is a good actor, though.","x",""
"3B623HUYJ4KI5DDE125NRKE5MPR8S0","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3TXMY6UCAFIBQKM8GC1ONQQA1OEQC0","A1IXH2QLUU5BKZ","Submitted","Mon Jun 26 05:16:50 PDT 2017","Mon Jun 26 05:24:25 PDT 2017","Thu Jun 29 05:24:25 PDT 2017","","","","455","100% (48/48)","100% (48/48)","100% (45/45)","0","What did you think of Shutter Island?","It really was. I couldn't look away until I figured out what happened.","I've seen that movie over a hundred times. It's great.","Leonardo Dicaprio did that movie a lot of justice.","Martin Scorsese directed it, too.","I actually didn't know that.","The fact that the lady drowned her kids was so haunting to me.","Yeah and escaped the hospital for the criminally insane.","Yeah, she was a very detailed character.","The way the movie kept a sense of mystery was the best part about it.","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","32M8BPYGAUGBQYEU5QSY4FK3851IG9","A14HQNH7COGDK2","Submitted","Sun Jun 25 11:51:22 PDT 2017","Sun Jun 25 12:03:13 PDT 2017","Wed Jun 28 12:03:13 PDT 2017","","","","711","100% (43/43)","100% (16/16)","100% (13/13)","0","I love conspiracy thrillers. They're my favorite kind of movie.","The Manchurian Frank Sinatra? I actually liked that one better.","Did you see Operation Avalanche? It has guys from the CIA faking the moon landing in 1967.","Yeah, I streamed it. Wonderful special effects, though the acting wasn't always top notch.","It was good enoough for me. Did you see the Manchurian Candidate?","Yes, a true popcorn movie. The Manchurian Corporation brainwashes an entire platoon in Iraq to get their guy elected vice president.","They fail, of course.","Right. If they'd succeeded, nobody would dare to make a movie about it.","Or maybe they suceeded, and made the move to make us think they failed!","Only you would think that. What about the original version?","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","37Q970SNZF23GXRNSJ191UMKFFH1SJ","AMYYL67LDKPDA","Submitted","Mon Jun 26 08:04:09 PDT 2017","Mon Jun 26 08:06:04 PDT 2017","Thu Jun 29 08:06:04 PDT 2017","","","","115","100% (217/217)","100% (217/217)","100% (197/197)","0","I saw Woman in Black yesterday.","I believe they made a sequel too, but haven't seen it.","Wasn't that the creepy movie that came out a few years ago?","Right.  Had Daniel Radcliffe in it.","Oh yeah.  His wife died and he went to some old estate I think.","My wife jumped so many times in that movie.","You kept seeing the woman in the background in the shadows.","Right, it was very unsettling.","The ending is a bummer to as he died.","His kid too, both hit by a train.  He was reunited with his family which is kind of an odd happy ending.","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3DYGAII7PM2UK9VCLHNU7QPH07LPQ5","AR72L0JX4D03W","Submitted","Sun Jun 25 20:18:06 PDT 2017","Sun Jun 25 20:21:49 PDT 2017","Wed Jun 28 20:21:49 PDT 2017","","","","223","100% (66/66)","100% (55/55)","100% (29/29)","0","So, did you ever see Inception?","Well, I didn't feel the guys on the third stage of the dream much of a threat, even though they had automatic and stuff.  And two, too many movies started using that ""bwwwwwwang"" sound in their trailers.","Oh, yeah, I LOVED that film!","Yeah, my favorite part was that scene where those two guys are fighting and the gravity keeps shifting around on them.","Oh, yeah, that was really cool.  Humor wise though, I thought the funniest part was where that guy turns to Ellen Page's character and he's like, ""Quick, kiss me!""","Yeah, and then he's all, ""Oh, darn, that didn't work.""","Yeah, the whole theater laughed at that one.","What's really amazing is few of the effects that did using computer graphics.  I've read they used them rather sparingly.","Yeah, that was cool.  I only have two major nitpicks with the movie though.","What's that?","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3E337GFOLA234ZPL265Q9NGKU59NGA","A30MUATECVKL00","Submitted","Sun Jun 25 18:42:22 PDT 2017","Sun Jun 25 18:44:14 PDT 2017","Wed Jun 28 18:44:14 PDT 2017","","","","112","100% (82/82)","100% (82/82)","100% (82/82)","0","I tend to think of Die Hard as a Christmas movie, but I think it's also a great thriller.","I should try watching Die Hard again sometime soon.","Well, it certainly is an exciting movie.","Especially the first one. Like, the premise is so interesting.","Because of John McClaine?","Well, no, because of the villain, Hans Gruber.","What about him?","He's a very megalomaniacal character. And his scheme is really brilliant.","He also has a great downfall.","That's important for any good villain.","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3F1567XTNXZ9SMF54SRXL0P2V3O9QF","A28HB7240OFGEW","Submitted","Mon Jun 26 08:44:21 PDT 2017","Mon Jun 26 08:46:47 PDT 2017","Thu Jun 29 08:46:47 PDT 2017","","","","146","100% (28/28)","100% (28/28)","100% (28/28)","0","Did you ever see open water 2?","Me too, I couldn't do it.","Is that the shark movie?","Yea the one where the friends go on a boat and end up trapped off of the boat. I don't think it's very shark heavy though.","Yea I think it's just more about being stuck int he water.","Yea, the friends start out pretty optimistic and then slowly start to turn on one another.","Yea, it was a good thriller even without the sharks.","I agree, I think in the end a couple survive.","Yea that part was stupid, after all those people died, for two people to live was dumb.","If it was me, I'd feel too guilty to go on after that.","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3LEP4MGT3HUYR6QXXQZ9C7DT0OZBDJ","A1HWI4N1RJGKYY","Submitted","Mon Jun 26 08:19:35 PDT 2017","Mon Jun 26 08:20:45 PDT 2017","Thu Jun 29 08:20:45 PDT 2017","","","","70","100% (308/308)","100% (205/205)","100% (173/173)","0","Hi.","Oh cool.","Hey.","What's happening","Not much.","Do you like thriller movies?","What makes a movie a thriller?","It's got some drama, some action, usually pretty tense.","Okay that sounds like a good description.  Do you like those?","Yeah I would say that is probably one of my most favorite genres.","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3UWN2HHPUZZ6U4YCX6Z7Y1ZNIGHSND","A240OTT1T85UGT","Submitted","Mon Jun 26 07:02:54 PDT 2017","Mon Jun 26 07:04:49 PDT 2017","Thu Jun 29 07:04:49 PDT 2017","","","","115","100% (22/22)","100% (22/22)","100% (22/22)","0","What is your favorite thriller movie?","The more you know!","Hmm.. probably ""The Ring""","Really?  I thought that was a horror movie","Nope!","You sure?","Yea, if you google ""top thriller movies"" you'll see that it makes a lot of different lists","I never knew that!","It's also a remake from a Japaneese film","I never knew that either!","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3W2LOLRXLC9TLJDWL47MGZDN2K7KRS","A3ORKH5A398H9H","Submitted","Mon Jun 26 12:54:42 PDT 2017","Mon Jun 26 13:14:29 PDT 2017","Thu Jun 29 13:14:29 PDT 2017","","","","1187","100% (49/49)","100% (49/49)","100% (49/49)","0","Hey, have ever wacthed the movie The Crazies?","Okay, sounds like a good scary movie, I might give it a look.","No, isn't that a horror movie?","Horror/thriller movie, to be exact.","Okay, what's the plot?","Ogden Marsh, a small town in Lowa, starts seeing odd, violent behavior from some of it's residents?","Okay, so do we know what's happening, or does it remain a mystery?","Yes, as it turns out a Army plane carrying a bioweapon called Trixie crashed in the nearby swamp and contaminated the water supply.","Okay, what does Trixie do, in regards to ""odd, violent behavior""?","After a 48 hour incubation period, the infected become cruel, calculated, and deranged killers who often work together to kill the uninfected.","x",""
"3SBNLSTU6UZRNKVJD2AB95P9KVNZD1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","3X31TUMD7YGGCKWX8A48P88PNMBL1T","A3V6CQS5Q6NIH","Submitted","Mon Jun 26 12:47:58 PDT 2017","Mon Jun 26 12:52:27 PDT 2017","Thu Jun 29 12:52:27 PDT 2017","","","","269","100% (2/2)","100% (2/2)","100% (1/1)","0","Have you seen any good thriller movies lately?","I especially loved the twist that came at the end","Yeah,I saw that new Johnny Depth movie","Oh,what was the name of it?","Secrect Window","Oh yeah,I saw that movie as well","It was just great wasn't it?","Out of this world!.I have not saw that good of a movie in a long time.","I loved the roles that Johnny Depth's character and his wife played","Oh I loved them as well.","x",""
"3MGHRFQY2LJXJAKK54KXGRWOKCB0YJ","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Sun Jun 25 03:40:23 PDT 2017","9","BatchId:2847868;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:40:23 PDT 2017","","","37W3JXSD672TDKJZODIJC60FSD7WYC","AY8VPTL7C9FHK","Submitted","Sun Jun 25 23:04:56 PDT 2017","Sun Jun 25 23:07:23 PDT 2017","Wed Jun 28 23:07:23 PDT 2017","","","","147","100% (77/77)","100% (77/77)","100% (77/77)","0","What's your favorite Thriller movie of all time?","Yeah, I can see how one might get fixated on the RUM part.","Easy, easy, easy. The Shining, it's such a classic.","Right on. Jack Nicholson is absolutely mad and it's based on a Steven King book.","I remember watching as a kid and having nightmares.","Do you remember what was in the nighmares?","Yes, those twins on the bicycles and of course REDRUM.","I watched it a little later than you I'm guessing, probably 15 or 16, so it was less scary, but my dad told me to watch out for REDRUM.","Did that make it easy for you to understand that it spelled MURDER when you reversed it?","Ha! No, not at all, he had to make that connection for me.","x",""
